country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
United States,2023-03-12,102417985,0,24370.428,299876.4,0,71.35579,1113229,0,269.57144,3259.4968,0,0.78929603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673691140,269672130,230327520,NA,15653,54880,197.2545,78.95908,67.43912,NA,160.68678,11250.857,0.003294213,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-13,102417985,0,24370.428,299876.4,0,71.35579,1113229,0,269.57144,3259.4968,0,0.78929603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673752640,269684860,230335250,NA,61452,54126.57,197.27249,78.96282,67.44138,NA,158.48077,11126.714,0.0032578644,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-14,102417985,0,24370.428,299876.4,0,71.35579,1113229,0,269.57144,3259.4968,0,0.78929603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673812800,269697440,230343260,NA,60216,53047.145,197.29012,78.9665,67.443726,NA,155.32024,11002.429,0.003221474,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-15,102417985,0,24370.428,299876.4,0,71.35579,1113229,0,269.57144,3259.4968,0,0.78929603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673876700,269710820,230351550,NA,63872,52676.855,197.30882,78.97042,67.44616,NA,154.23605,11014.143,0.0032249037,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-16,102417985,0,24370.428,299876.4,0,71.35579,1113229,0,269.57144,3259.4968,0,0.78929603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673938200,269723500,230359760,NA,61505,52085,197.32683,78.97412,67.448555,NA,152.50311,10963,0.0032099294,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-17,102417985,0,24370.428,299876.4,0,71.35579,1113229,0,269.57144,3259.4968,0,0.78929603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674004860,269737250,230368500,NA,66662,51319,197.34634,78.97816,67.45112,NA,150.2603,10894.857,0.0031899773,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-18,102544598,126613,18087.572,300247.12,370.7186,52.959797,1114970,1741,248.71428,3264.5945,5.097589,0.728227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674031940,269743740,230371710,NA,27070,50918.57,197.35428,78.980064,67.45206,NA,149.08786,10832.714,0.0031717822,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-19,102544598,0,18087.572,300247.12,0,52.959797,1114970,0,248.71428,3264.5945,0,0.728227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674046300,269747900,230373360,NA,14316,50727.57,197.35846,78.98127,67.45254,NA,148.52861,10824.286,0.0031693142,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-20,102544598,0,18087.572,300247.12,0,52.959797,1114970,0,248.71428,3264.5945,0,0.728227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674106500,269761340,230381230,NA,60222,50551.855,197.3761,78.98521,67.45485,NA,148.01413,10923.286,0.0031983012,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-21,102544598,0,18087.572,300247.12,0,52.959797,1114970,0,248.71428,3264.5945,0,0.728227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674166200,269774140,230389400,NA,59759,50486.57,197.3936,78.98895,67.457245,NA,147.82298,10954,0.0032072943,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-22,102544598,0,18087.572,300247.12,0,52.959797,1114970,0,248.71428,3264.5945,0,0.728227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674225400,269786880,230397440,NA,59205,49819.855,197.41093,78.99269,67.459595,NA,145.87086,10867.429,0.0031819465,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-23,102544598,0,18087.572,300247.12,0,52.959797,1114970,0,248.71428,3264.5945,0,0.728227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674283800,269799100,230405360,NA,58319,49364.715,197.42801,78.99627,67.461914,NA,144.53821,10803.286,0.0031631656,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-24,102544598,0,18087.572,300247.12,0,52.959797,1114970,0,248.71428,3264.5945,0,0.728227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674348860,269812540,230414190,NA,65076,49138.145,197.44707,79.0002,67.46449,NA,143.87482,10754,0.0031487348,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-25,102697566,152968,21852.572,300695,447.88513,63.98359,1117054,2084,297.7143,3270.6963,6.1018815,0.87169737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674374340,269818560,230417500,NA,25501,48914,197.45453,79.00196,67.46547,NA,143.21854,10684.857,0.0031284902,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-26,102697566,0,21852.572,300695,0,63.98359,1117054,0,297.7143,3270.6963,0,0.87169737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674388700,269822460,230419120,NA,14363,48920.715,197.45872,79.00311,67.46594,NA,143.2382,10654.286,0.0031195388,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-27,102697566,0,21852.572,300695,0,63.98359,1117054,0,297.7143,3270.6963,0,0.87169737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674444700,269834600,230426530,NA,56004,48318.145,197.47513,79.00666,67.46811,NA,141.47389,10465.429,0.0030642422,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-28,102697566,0,21852.572,300695,0,63.98359,1117054,0,297.7143,3270.6963,0,0.87169737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674501440,269847200,230434400,NA,56758,47889.43,197.49174,79.010345,67.47041,NA,140.21863,10438.286,0.0030562948,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-29,102697566,0,21852.572,300695,0,63.98359,1117054,0,297.7143,3270.6963,0,0.87169737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674559300,269860000,230442400,NA,57808,47689.855,197.50867,79.01409,67.472755,NA,139.6343,10442.714,0.0030575914,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-30,102697566,0,21852.572,300695,0,63.98359,1117054,0,297.7143,3270.6963,0,0.87169737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674615700,269872220,230449900,NA,56436,47420.855,197.52519,79.01768,67.47495,NA,138.84666000000001,10445.143,0.0030583024,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-03-31,102697566,0,21852.572,300695,0,63.98359,1117054,0,297.7143,3270.6963,0,0.87169737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674674560,269884500,230457950,NA,58884,46536.285,197.54243,79.02128,67.47731,NA,136.25667,10284,0.0030111205,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-01,102873924,176358,25194,301211.38,516.37024,73.76718,1118800,1746,249.42857,3275.8086,5.112229,0.7303184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674696400,269889820,230460670,NA,21795,46006.855,197.54883,79.02283,67.4781,NA,134.70653,10182.571,0.0029814225,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-02,102873924,0,25194,301211.38,0,73.76718,1118800,0,249.42857,3275.8086,0,0.7303184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674708540,269893380,230462100,NA,12184,45695.57,197.55238,79.023865,67.47852,NA,133.79509,10126.857,0.0029651097,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-03,102873924,0,25194,301211.38,0,73.76718,1118800,0,249.42857,3275.8086,0,0.7303184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674759100,269905020,230468660,NA,50536,44914.43,197.56718,79.027275,67.480446,NA,131.50793,10060.429,0.0029456594,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-04,102873924,0,25194,301211.38,0,73.76718,1118800,0,249.42857,3275.8086,0,0.7303184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674810430,269917000,230475340,NA,51361,44143.43,197.58223,79.030785,67.48241,NA,129.25047,9969.857,0.0029191405,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-05,102873924,0,25194,301211.38,0,73.76718,1118800,0,249.42857,3275.8086,0,0.7303184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674861300,269928830,230482200,NA,50846,43148.855,197.5971,79.03425,67.48441,NA,126.338394,9835.143,0.0028796967,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-06,102873924,0,25194,301211.38,0,73.76718,1118800,0,249.42857,3275.8086,0,0.7303184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674913150,269940800,230489180,NA,51872,42496.855,197.6123,79.03776,67.48646,NA,124.42936,9798.571,0.0028689886,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-07,102873924,0,25194,301211.38,0,73.76718,1118800,0,249.42857,3275.8086,0,0.7303184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674960800,269951680,230495950,NA,47566,40880,197.62622,79.04094,67.488434,NA,119.69526,9595.571,0.0028095508,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-08,102873924,0,0,301211.38,0,0,1118800,0,0,3275.8086,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674982340,269957540,230498670,NA,21596,40851.57,197.63255,79.042656,67.48923,NA,119.61202,9674.143,0.0028325564,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-09,102977396,103472,14781.714,301514.34,302.96252,43.28036,1120529,1729,247,3280.871,5.0624537,0.72320765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674988540,269960420,230499520,NA,6200,39996.715,197.63437,79.0435,67.48948,NA,117.10903,9581,0.0028052845,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-10,102977396,0,14781.714,301514.34,0,43.28036,1120529,0,247,3280.871,0,0.72320765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675038000,269971900,230506300,NA,49449,39841.43,197.64885,79.04686,67.49146,NA,116.65436,9554.714,0.002797588,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-11,102977396,0,14781.714,301514.34,0,43.28036,1120529,0,247,3280.871,0,0.72320765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675087200,269983360,230513300,NA,49214,39534.715,197.66325,79.05021,67.493515,NA,115.75631,9479.571,0.0027755864,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-12,102977396,0,14781.714,301514.34,0,43.28036,1120529,0,247,3280.871,0,0.72320765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675136000,269995000,230520050,NA,48802,39242.715,197.67754,79.05363,67.49549,NA,114.901344,9451.571,0.0027673882,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-13,102977396,0,14781.714,301514.34,0,43.28036,1120529,0,247,3280.871,0,0.72320765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675182460,270005600,230526420,NA,46454,38468.715,197.69115,79.056725,67.49735,NA,112.63509,9254,0.0027095398,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-14,102977396,0,14781.714,301514.34,0,43.28036,1120529,0,247,3280.871,0,0.72320765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675232260,270016600,230533500,NA,49824,38791.285,197.70573,79.05995,67.49943,NA,113.579575,9273.571,0.0027152703,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-15,102977396,0,14781.714,301514.34,0,43.28036,1120529,0,247,3280.871,0,0.72320765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675252000,270022300,230536100,NA,19694,38519.57,197.7115,79.06162,67.50019,NA,112.784004,9251.429,0.002708787,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-16,103081453,104057,14865.286,301819,304.67538,43.525055,1121819,1290,184.28572,3284.6482,3.7770765,0.5395824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675261900,270025570,230537250,NA,9891,39046.855,197.7144,79.06257,67.50053,NA,114.32788,9304.429,0.0027243053,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-17,103081453,0,14865.286,301819,0,43.525055,1121819,0,184.28572,3284.6482,0,0.5395824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675304450,270035740,230543310,NA,42586,38066.43,197.72687,79.06555,67.502304,NA,111.457214,9120.286,0.002670389,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-18,103081453,0,14865.286,301819,0,43.525055,1121819,0,184.28572,3284.6482,0,0.5395824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675347900,270045280,230549090,NA,43446,37242.43,197.73958,79.068344,67.50399,NA,109.04457,8847,0.0025903718,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-19,103081453,0,14865.286,301819,0,43.525055,1121819,0,184.28572,3284.6482,0,0.5395824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675391360,270053570,230553740,NA,43433,36475.43,197.7523,79.07077,67.505356,NA,106.79882,8364.571,0.0024491183,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-20,103081453,0,14865.286,301819,0,43.525055,1121819,0,184.28572,3284.6482,0,0.5395824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675450050,270062530,230558860,NA,58725,38228.43,197.7695,79.073395,67.50685,NA,111.93155,8134.2856,0.0023816915,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-21,103081453,0,14865.286,301819,0,43.525055,1121819,0,184.28572,3284.6482,0,0.5395824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675530050,270072930,230564770,NA,79992,42538.145,197.79292,79.07645,67.50859,NA,124.55025,8048.7144,0.0023566363,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-22,103081453,0,14865.286,301819,0,43.525055,1121819,0,184.28572,3284.6482,0,0.5395824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675573440,270078620,230567300,NA,43367,45920,197.80562,79.0781,67.50932,NA,134.45221,8043.4287,0.0023550887,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-23,103179920,98467,14066.714,302107.3,288.30804,41.186863,1123017,1198,171.14285,3288.1558,3.5077035,0.5011005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675599170,270082180,230568580,NA,25733,48183.145,197.81316,79.079155,67.509705,NA,141.07861,8089,0.0023684318,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-24,103179920,0,14066.714,302107.3,0,41.186863,1123017,0,171.14285,3288.1558,0,0.5011005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675684300,270092900,230574350,NA,85132,54261.145,197.83807,79.08229,67.51139,NA,158.87479,8165.143,0.0023907262,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-25,103179920,0,14066.714,302107.3,0,41.186863,1123017,0,171.14285,3288.1558,0,0.5011005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675768500,270104300,230579970,NA,84228,60087.145,197.86273,79.085625,67.51304,NA,175.93312,8430.143,0.0024683173,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-26,103179920,0,14066.714,302107.3,0,41.186863,1123017,0,171.14285,3288.1558,0,0.5011005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675856700,270115900,230585800,NA,88165,66477.43,197.88855,79.08903,67.51474,NA,194.64366,8907.429,0.002608065,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-27,103179920,0,14066.714,302107.3,0,41.186863,1123017,0,171.14285,3288.1558,0,0.5011005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675946500,270127040,230591680,NA,89827,70920.57,197.91486,79.092285,67.516464,NA,207.65303,9216.429,0.002698539,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-28,103179920,0,14066.714,302107.3,0,41.186863,1123017,0,171.14285,3288.1558,0,0.5011005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676043600,270138400,230597950,NA,97107,73365.57,197.94328,79.09561,67.5183,NA,214.81192,9352,0.002738234,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-29,103179920,0,14066.714,302107.3,0,41.186863,1123017,0,171.14285,3288.1558,0,0.5011005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676083500,270144260,230600340,NA,39915,72872.43,197.95497,79.09733,67.519,NA,213.36801,9377.714,0.0027457632,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-04-30,103266404,86484,12354.857,302360.53,253.22223,36.174603,1124063,1046,149.42857,3291.2185,3.0626526,0.43752182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676107600,270148540,230601580,NA,24035,72629.86,197.962,79.09858,67.51936,NA,212.65776,9478.143,0.0027751683,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-05-01,103266404,0,12354.857,302360.53,0,36.174603,1124063,0,149.42857,3291.2185,0,0.43752182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676198200,270160450,230606980,NA,90630,73415.29,197.98854,79.102066,67.52094,NA,214.95747,9648.286,0.0028249854,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-05-02,103266404,0,12354.857,302360.53,0,36.174603,1124063,0,149.42857,3291.2185,0,0.43752182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676292600,270172960,230612540,NA,94425,74872,198.01619,79.10573,67.52257,NA,219.22269,9808.714,0.0028719583,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-05-03,103266404,0,12354.857,302360.53,0,36.174603,1124063,0,149.42857,3291.2185,0,0.43752182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676390140,270185020,230618030,NA,97533,76210.29,198.04475,79.10926,67.524185,NA,223.14114,9873.429,0.0028909065,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
United States,2023-05-04,103266404,0,12354.857,302360.53,0,36.174603,1124063,0,149.42857,3291.2185,0,0.43752182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676493630,270197200,230623860,NA,103465,78158.57,198.07504,79.11282,67.52589,NA,228.84566,10020.143,0.002933864,USA,North America,341533996,37.336647033691406,37.720001220703125,77.97889709472656,64623.125,NA,10.699999809265137,NA,2.869999885559082,NA
